%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
38 19050022 43076 32158545 11.614298323036188 13.676590377556117 751.3743224299066 681.7453148347009 3126 1209 4224 43045 31 146 31 3001 2940 2862 2772 2690 2630 2563 2523 2473 2402 2342 2260 2171 2013 1830 1064 945 786 609 443 301 190 116 66 36 20 12 8 5 4 36196 6329 374 1398 36196 809 6329 3793 43046 782 562 369 5410 4051 969 390 8.935077758578128 29.847427380831526 6.531475748194015 26.13721038614997 1.412820512820513 2.1061570302086774 1.8739905917057518E7 148737.69399514896 1.8766192666666668E7 151990.9786806485 1.8794968197435897E7 142367.5174133788 7066.881757590719 36154.58336038764 3619.7265221878224 27276.694340375758 121.70833333333333 381.14655700487003 2858 25857 2531 428 117 140 16 0
39 19550002 44547 34400994 11.229141868978372 13.542102893086819 778.5401588702559 679.5301687430579 3176 1155 4187 44485 62 141 62 3061 2996 2933 2862 2789 2722 2662 2605 2555 2500 2426 2349 2252 2111 1913 1016 912 766 615 459 308 199 117 67 36 20 12 8 5 4 37444 6427 473 1330 37444 811 6426 3778 44486 759 515 424 5299 3838 984 477 9.756122980719125 38.44547040801001 6.53150406504065 26.9023376745911 1.4171907756813418 3.729310501073515 1.9237432544033352E7 151455.70314654594 1.926245520020325E7 155448.60424202823 1.929163332494759E7 143720.38829240733 8000.5252735799895 48836.669905684714 3723.0853658536585 30262.63884624089 150.81516587677726 777.0723828265027 2832 27653 2421 579 121 132 15 0
40 20050019 45833 36171772 10.917559985153812 13.072284212978953 795.569050080278 679.1968591503252 3293 1227 4372 45801 32 94 32 3174 3100 3018 2928 2845 2783 2707 2650 2598 2528 2453 2368 2241 2081 1888 1089 964 804 640 470 320 202 117 63 35 20 12 8 5 4 37649 7571 487 1429 37647 860 7571 3952 45800 828 571 407 5607 4121 1035 451 9.135889347245815 34.774595708262915 7.314975845410628 34.42555505114929 1.3592017738359201 2.946304385899066 1.9747755755399175E7 149144.8533689522 1.9755229382608697E7 150611.84619697052 1.978193206430155E7 144325.317933429 7560.921359223301 43945.2255922074 4825.600966183575 40283.97882864436 158.60119047619048 647.5266587635784 3002 27800 2588 414 126 162 15 0
41 20550003 46593 35563353 10.735984368625598 12.81025337885023 769.144599679917 680.0477615260997 3245 1202 4382 46531 62 115 62 3115 3050 2969 2881 2802 2739 2681 2620 2562 2486 2418 2334 2208 2029 1831 1062 956 810 636 471 321 203 120 67 37 21 13 9 6 5 37909 8087 420 1402 37909 794 8087 3881 46532 865 621 397 5537 4171 962 404 9.088707743946296 30.8351624038193 8.406444906444907 35.58166794228587 1.4777227722772277 3.6796200837037563 2.023807850563414E7 148571.43254427795 2.025748935031185E7 151533.35378671347 2.0291630797029704E7 152778.72638528055 7231.931191560777 37485.73524289675 5590.903326403326 38675.99774376986 117.9322033898305 420.40265202601717 2834 27529 2654 576 124 195 15 0
42 21050009 45147 35500618 11.082960237599185 13.304086382838355 792.8043502534671 681.2552510128179 3228 1228 4316 45053 94 141 94 3125 3066 2989 2907 2813 2740 2678 2635 2585 2516 2439 2338 2222 2079 1884 1071 954 804 639 460 307 191 115 65 36 20 12 8 5 4 37739 6758 415 1460 37739 791 6757 3910 45054 825 583 438 5459 4131 942 386 9.135560396998306 39.442719898475445 7.174097664543525 28.709375433679014 1.6839378238341969 5.1643958461719945 2.0741075093439844E7 148389.78825704195 2.076636577388535E7 157151.55961854933 2.0801738251295336E7 146650.69742848704 7634.653836843379 50761.13040487887 4178.254777070064 27902.541590453842 138.5 569.7175200321462 2929 27753 2585 419 137 35 10 0
43 21550013 46319 36464582 10.802056555269923 13.25494914953067 793.0432135012288 682.098833278402 3121 1182 4145 46227 92 116 92 3007 2963 2891 2811 2732 2668 2603 2550 2504 2443 2372 2287 2170 2031 1848 1041 939 784 615 455 303 196 116 64 36 20 12 8 5 4 38293 7413 405 1483 38293 744 7413 3805 46228 774 508 320 5239 3936 891 412 9.728912601626016 37.959953625739494 8.31986531986532 38.40314240789869 1.4878640776699028 4.784684303430598 2.1245698109756097E7 151133.56161394162 2.1263856069584735E7 154056.51202479497 2.128200562864078E7 147576.50377400112 8030.106199186992 46533.44283108299 5425.15039281706 42939.3835698813 125.5765306122449 452.4776068424575 2859 29611 2407 464 139 41 15 0
44 22050003 43939 30121694 11.388175275576204 13.250380507134773 689.6842129364625 683.388382678438 3112 1260 4217 43939 0 82 0 3005 2956 2891 2809 2730 2667 2606 2558 2514 2446 2376 2284 2173 2025 1839 1087 961 809 636 465 315 203 121 68 37 21 13 9 6 5 37168 6272 417 1527 37166 776 6270 3861 43938 824 547 434 5394 4072 952 370 9.12770137524558 48.55735069465076 6.588235294117647 28.756091791584794 1.3486486486486486 1.8614147482129997 2.1742496604371317E7 149482.01202563825 2.176654469327731E7 152660.1798617479 2.1798565072972972E7 147204.24654528438 6576.8683370179315 41448.85319216877 3491.952731092437 26633.084334233838 141.390243902439 620.9260147985898 2863 26446 2517 1329 134 67 23 0
45 22550022 41716 29493586 11.990360405726207 13.895972456073883 712.0341847327508 682.624495034842 3128 1297 4301 41653 63 92 63 3006 2954 2886 2797 2718 2653 2587 2531 2482 2422 2353 2268 2162 2003 1816 1119 991 826 644 467 314 195 116 66 36 20 12 8 5 4 34394 6812 355 1559 34394 793 6810 3947 41654 899 581 460 5479 4155 961 363 8.277737665463297 27.23369912867231 7.088449531737774 33.18111620220992 1.4049586776859504 3.4079796168507994 2.2240566444283996E7 147621.8997858169 2.226083495005203E7 149506.2205947412 2.2299972013774104E7 150568.61900548995 6248.400481347774 32549.684023014335 3655.7887617065558 23258.568265024693 111.1556886227545 311.58990590370195 2930 23528 2614 578 145 129 30 0
46 23050001 45495 34997271 10.993469800576065 13.385359551058722 774.8488719640445 684.7192580222578 3123 1251 4283 45432 63 96 63 3002 2944 2884 2799 2718 2653 2595 2539 2486 2419 2360 2269 2166 2017 1822 1082 958 804 647 463 315 202 118 66 36 20 12 8 5 4 38080 6820 436 1505 38080 787 6818 3881 45433 861 580 372 5480 4138 971 371 9.202513291445143 35.93635289845562 7.0236869207003085 29.194507334366776 1.6037735849056605 4.1850716598218085 2.2748770205413245E7 148487.90452083593 2.2758692125643667E7 152379.3169316091 2.2786145735849056E7 154145.3670453024 7502.406476558724 44326.549229638214 4014.0463439752834 25226.767730298594 357.15584415584414 2833.981040684824 2954 26836 2628 652 121 114 29 0
47 23550021 44932 34035107 11.135460740212888 13.344090733108446 762.9380197709086 679.5845226808113 3181 1246 4300 44839 93 127 93 3072 3019 2956 2877 2789 2728 2661 2613 2558 2500 2427 2336 2236 2059 1864 1075 956 816 635 457 299 196 119 67 36 20 12 8 5 4 37128 7234 350 1453 37128 804 7234 3857 44840 835 495 469 5406 4041 972 393 9.187824795842614 32.466059791062456 7.44238683127572 32.404576595939965 1.450381679389313 4.718541198639363 2.324053091586241E7 149489.9665980017 2.3261037061728396E7 150044.4004997803 2.3284838351145037E7 144286.01587654543 7428.000247463499 40262.03547708412 4116.979423868313 23586.15983803531 87.18274111675127 159.70949197656088 2909 26492 2537 428 117 99 19 0
48 24050002 47265 36469929 10.584174763447006 12.944519009378364 777.5186116914681 681.202731096714 3127 1226 4262 47234 31 95 31 3015 2954 2884 2808 2729 2664 2602 2552 2498 2434 2357 2251 2134 1979 1802 1071 956 800 629 462 316 201 115 65 36 20 12 8 5 4 38327 8336 476 1402 38325 783 8335 3796 47233 976 566 411 5553 4150 966 437 9.235421686746989 38.26436260782521 8.629399585921325 42.11746612013776 1.3775743707093822 2.4736598664754705 2.3749520000240963E7 152307.06652718192 2.375666143478261E7 150186.82176573327 2.3795616739130434E7 149162.24923714824 7551.746444926488 50061.05548255286 5299.954451345756 32863.07529339168 107.85882352941177 327.04245092324385 2949 28093 2692 449 121 167 20 0
49 24550027 44719 33722559 11.187211955792206 13.439023959453799 760.3988590498095 679.707998863915 3190 1253 4335 44630 89 105 89 3072 3011 2932 2856 2783 2721 2661 2601 2545 2498 2434 2351 2241 2077 1876 1085 965 806 642 471 313 202 117 65 36 20 12 8 5 4 35989 8095 441 1472 35989 814 8095 3899 44631 856 548 361 5566 4172 982 412 8.626318312559924 31.945599582636596 8.243380855397149 38.29569272733417 1.5412621359223302 4.823838458709843 2.4238379323346116E7 149302.9655131235 2.425769301323829E7 151670.43539441415 2.4285973063106798E7 143433.1086489414 6876.0047938638545 40743.77689097812 5094.798370672098 38542.45772590214 180.1358695652174 797.1266435577004 3024 26487 2647 558 116 207 24 0
50 24998258 38561 29040579 11.628859025579827 13.814741828439537 758.9210787644384 681.4530602879722 2843 1217 3956 38529 32 70 32 2731 2686 2620 2549 2487 2433 2386 2344 2296 2239 2180 2103 2009 1874 1706 1042 919 766 602 440 302 193 116 65 36 20 12 8 5 4 31175 6914 370 1353 31175 701 6911 3466 38530 699 396 357 4907 3703 862 342 8.41884958142047 30.87271876115066 8.020881670533642 35.253029686654834 1.3801169590643274 2.150751262734035 2.4721784240075614E7 133987.0213487448 2.4736736851508122E7 137039.23723493048 2.4762573108187135E7 130175.32034053243 6650.8406697272485 39221.79021621853 5096.583526682135 38426.44652150784 155.20634920634922 412.1018713630798 2636 22761 2277 493 106 171 16 0
